code,start_date,end_date
sz.300051,2024-04-03,2024-05-22
sh.688210,2022-04-11,2022-05-26
sz.300919,2022-04-11,2022-05-26
sz.300105,2022-03-02,2022-04-15
sh.603109,2022-09-08,2022-10-28
sz.000691,2024-04-02,2024-05-21
sh.688103,2022-04-12,2022-05-27
sz.000923,2021-10-19,2021-11-30
sh.600691,2021-10-25,2021-12-06
sz.300496,2024-01-18,2024-03-08
sz.300563,2021-04-30,2021-06-17
sz.002609,2022-04-12,2022-05-27
sh.603023,2024-04-09,2024-05-27
sz.002188,2022-04-13,2022-05-30
sh.603186,2021-08-11,2021-09-24
sz.000062,2022-09-20,2022-11-08
sz.002201,2024-01-23,2024-03-13
sz.002037,2022-09-02,2022-10-24
sz.000546,2024-10-08,2024-11-19
sz.300006,2022-01-12,2022-03-02
sz.300298,2021-03-03,2021-04-15
sz.002888,2023-03-27,2023-05-12
sh.600745,2024-01-22,2024-03-12
sz.300920,2024-01-09,2024-02-28
sz.002991,2022-01-06,2022-02-24
sh.605090,2022-04-14,2022-05-31
sz.300351,2024-01-04,2024-02-23
sz.000838,2022-09-14,2022-11-02
sz.300455,2024-11-11,2024-12-23
sh.688127,2022-01-19,2022-03-09
sz.300769,2022-11-15,2022-12-27
sh.603876,2021-10-26,2021-12-07
sz.002729,2024-01-19,2024-03-11
sz.300859,2024-11-12,2024-12-24
sh.603225,2022-01-13,2022-03-03
sz.002769,2024-04-10,2024-05-27
sh.688246,2024-05-23,2024-07-05
sz.000037,2021-10-08,2021-11-19
sh.600641,2022-03-01,2022-04-14
sz.002121,2022-12-09,2023-01-30
sz.300458,2022-04-19,2022-06-06
sz.001266,2024-01-25,2024-03-15
sz.003005,2022-08-23,2022-10-12
sz.300390,2021-12-13,2022-01-25
sh.603985,2021-12-30,2022-02-18
sz.002055,2022-08-18,2022-09-30
sz.001309,2024-07-12,2024-08-23
sz.000670,2022-09-14,2022-11-03
sz.300949,2023-07-26,2023-09-06
sh.603032,2024-11-15,2024-12-27
sz.003039,2022-01-12,2022-03-02
sz.300870,2022-01-26,2022-03-16
sz.300987,2022-01-17,2022-03-07
sh.600711,2021-03-11,2021-04-23
sz.301361,2023-07-18,2023-08-29
sh.688103,2024-03-29,2024-05-17
sh.603839,2024-01-05,2024-02-26
sz.300604,2021-04-26,2021-06-10
sz.002253,2022-04-08,2022-05-25
sz.000516,2021-07-01,2021-08-12
sh.600506,2021-04-13,2021-05-31
sh.605167,2024-01-18,2024-03-08
sz.002735,2024-03-25,2024-05-13
sh.603138,2024-01-19,2024-03-11
sz.002329,2024-05-23,2024-07-05
sz.002802,2024-01-23,2024-03-13
sh.688095,2023-07-24,2023-09-04
sz.300290,2024-01-25,2024-03-15
sz.002678,2024-01-24,2024-03-14
sz.300588,2023-10-10,2023-11-21
sh.600173,2024-01-25,2024-03-15
sz.300360,2021-12-16,2022-01-28
sz.002512,2022-08-12,2022-09-26
sh.600396,2022-03-23,2022-05-11
sh.603696,2024-01-29,2024-03-19
sz.300342,2022-03-02,2022-04-15
sz.000903,2024-04-03,2024-05-22
sz.002122,2024-03-29,2024-05-17
sz.002528,2023-03-29,2023-05-16
sz.000683,2021-09-27,2021-11-15
sh.603628,2024-01-16,2024-03-06
sz.002358,2021-01-25,2021-03-15
sz.002303,2024-05-20,2024-07-02
sz.000533,2022-01-14,2022-03-04
sz.002850,2022-04-06,2022-05-23
sz.300618,2024-01-23,2024-03-13
sz.300901,2024-08-15,2024-09-30
sz.300462,2024-08-09,2024-09-24
sh.688536,2022-09-19,2022-11-07
sz.002178,2022-03-24,2022-05-12
sz.002785,2023-01-20,2023-03-10
sz.300272,2021-10-12,2021-11-23
sz.000718,2021-07-01,2021-08-12
sh.603439,2022-04-12,2022-05-27
sz.300076,2023-04-12,2023-05-29
sh.600793,2021-06-09,2021-07-22
sz.002802,2024-05-29,2024-07-11
sh.600818,2021-05-14,2021-06-28
sz.002682,2022-04-11,2022-05-26
sh.688133,2022-09-13,2022-11-01
sh.603298,2023-10-11,2023-11-22
sh.688003,2022-08-15,2022-09-27
sh.605188,2023-11-28,2024-01-10
sh.603758,2022-08-17,2022-09-29
sz.002044,2021-03-03,2021-04-15
sz.300254,2022-01-14,2022-03-04
sz.300528,2022-04-14,2022-05-31
sh.688648,2024-01-26,2024-03-18
sz.301361,2024-01-19,2024-03-11
sz.002426,2024-01-24,2024-03-14
sz.002979,2023-04-12,2023-05-29
sh.605117,2023-11-21,2024-01-03
sz.300140,2021-10-12,2021-11-23
sz.300530,2021-04-16,2021-06-03
sz.300802,2023-04-19,2023-06-05
sh.600801,2021-09-10,2021-11-02
sh.600096,2021-07-20,2021-08-31
sz.002153,2023-04-04,2023-05-22
sz.000595,2022-04-13,2022-05-30
sz.301001,2022-04-12,2022-05-27
sh.601990,2022-04-20,2022-06-07
sz.300485,2024-01-23,2024-03-13
sz.002861,2024-01-22,2024-03-12
sz.301082,2024-06-19,2024-07-31
sz.300969,2024-01-24,2024-03-14
sh.603898,2021-05-11,2021-06-23
sz.300268,2023-10-11,2023-11-22
sz.300265,2024-01-10,2024-02-29
sz.300873,2022-04-11,2022-05-26
sh.600136,2022-09-13,2022-11-01
sz.300715,2024-05-22,2024-07-04
sh.603122,2024-01-25,2024-03-15
sh.688131,2023-11-23,2024-01-05
sz.003019,2021-11-25,2022-01-07
sz.002272,2023-04-11,2023-05-26
sh.603306,2021-08-12,2021-09-27
sz.300147,2022-12-16,2023-02-06
sz.300471,2022-04-06,2022-05-23
sz.300685,2022-01-24,2022-03-14
sz.000070,2022-12-06,2023-01-18
sh.688118,2022-02-24,2022-04-11
sh.688008,2021-02-10,2021-03-31
sz.002388,2024-09-09,2024-10-30
sh.600405,2024-04-03,2024-05-22
sz.002796,2024-04-03,2024-05-22
sh.603505,2021-09-13,2021-11-03
sz.002745,2022-09-05,2022-10-25
sh.688627,2023-12-28,2024-02-19
sz.300102,2024-01-25,2024-03-15
sz.002536,2024-01-08,2024-02-27
sh.688702,2023-12-27,2024-02-08
sh.688689,2022-03-01,2022-04-14
sz.002922,2024-01-22,2024-03-12
sh.603326,2022-04-12,2022-05-27
sh.605305,2022-09-09,2022-10-31
sz.300329,2022-03-01,2022-04-14
sh.605117,2023-07-06,2023-08-17
sh.600358,2022-04-07,2022-05-24
sz.002196,2024-01-15,2024-03-05
sh.605300,2022-01-13,2022-03-03
sz.000153,2022-12-07,2023-02-09
sh.600255,2021-03-18,2021-04-30
sz.000603,2024-07-16,2024-08-27
sh.603050,2024-06-26,2024-08-08
sh.600223,2021-07-19,2021-08-30
sz.000718,2021-07-02,2021-08-13
sz.002622,2024-04-02,2024-05-21
sh.688232,2022-03-04,2022-04-19
sh.688026,2022-12-12,2023-01-31
sz.300939,2024-01-09,2024-02-28
sh.688353,2023-04-17,2023-06-01
sh.688127,2021-03-03,2021-04-15
sh.600228,2024-01-24,2024-03-14
sz.300450,2022-03-31,2022-05-19
sh.688525,2024-01-18,2024-03-08
sh.603535,2022-03-02,2022-04-15
sh.600446,2023-05-09,2023-07-06
sh.603008,2022-07-01,2022-08-12
sz.002758,2022-02-24,2022-04-11
sz.300486,2023-05-26,2023-07-11
sz.300746,2024-04-03,2024-05-22
sz.300859,2023-04-17,2023-06-02
sh.688026,2022-04-12,2022-05-27
sh.601811,2023-06-09,2023-07-25
sh.688435,2023-06-13,2023-07-27
sz.300551,2024-03-21,2024-05-09
sz.300568,2021-07-12,2021-08-23
sh.600593,2024-01-18,2024-03-08
sh.688699,2023-04-11,2023-05-26
sz.002452,2022-04-20,2022-06-07
sh.600549,2021-09-17,2021-11-09
sz.300323,2022-02-23,2022-04-08
sh.603663,2023-11-22,2024-01-04
sh.603286,2022-04-20,2022-06-07
sz.002918,2022-07-11,2022-08-22
sz.000700,2021-09-13,2021-11-03
sh.603567,2022-04-14,2022-05-31
sh.688029,2022-04-20,2022-06-07
sh.688278,2022-03-01,2022-04-14
sh.600882,2022-02-28,2022-04-13
sz.301300,2024-07-09,2024-08-20
sz.000656,2022-05-10,2022-06-22
sz.002559,2023-11-29,2024-01-11
sz.002428,2024-09-02,2024-10-23
sz.002227,2022-08-29,2022-10-18
sz.300901,2022-01-13,2022-03-03
sz.301019,2024-01-25,2024-03-15
sz.301177,2022-04-13,2022-05-30
sh.600121,2021-01-11,2021-03-01
sz.300260,2022-04-11,2022-05-26
sh.603568,2022-10-18,2022-11-29
sh.600734,2022-06-08,2022-07-21
sh.603685,2022-04-14,2022-05-31
sz.002727,2024-05-24,2024-07-08
sz.000997,2024-01-19,2024-03-11
sz.002375,2021-04-26,2021-06-10
sz.300171,2022-01-12,2022-03-02
sh.600250,2024-04-12,2024-06-13
sz.300337,2024-11-14,2024-12-26
sh.688185,2021-10-19,2021-11-30
sz.002676,2024-06-11,2024-07-23
sz.300251,2023-04-12,2023-05-29
sh.688701,2024-06-26,2024-08-07
sz.301312,2022-08-19,2022-10-10
sh.600152,2024-09-04,2024-10-25
sz.000504,2024-04-01,2024-05-20
sh.688029,2022-04-18,2022-06-02
sz.300978,2022-03-25,2022-05-13
sz.000589,2022-04-13,2022-05-30
sz.301158,2022-03-03,2022-04-18
sh.600187,2023-01-03,2023-02-21
sh.603616,2022-04-12,2022-05-27
sh.603439,2021-04-19,2021-06-03
sz.300559,2021-01-27,2021-03-17
sz.301027,2024-04-01,2024-05-20
sh.601515,2024-01-22,2024-03-12
sz.300745,2024-01-18,2024-03-08
sz.301025,2024-01-19,2024-03-11
sh.688627,2024-01-16,2024-03-06
sz.002436,2022-04-12,2022-05-27
sz.002791,2024-06-05,2024-07-18
sz.002133,2021-10-18,2021-11-29
sz.002107,2024-01-09,2024-02-28
sz.000963,2024-01-16,2024-03-06
sz.002861,2024-01-08,2024-02-27
sh.603272,2024-01-18,2024-03-08
sz.300859,2022-04-18,2022-06-06
sh.603608,2024-04-03,2024-05-23
sz.300311,2022-01-19,2022-03-09
sz.300736,2024-06-14,2024-07-26
sz.301068,2023-06-02,2023-07-18
sh.688372,2024-06-18,2024-07-30
sz.000776,2021-09-23,2021-11-11
sz.000692,2022-04-13,2022-05-30
sh.600653,2024-01-26,2024-03-18
sz.002549,2021-04-09,2021-05-26
sh.688559,2021-08-13,2021-09-28
sh.603908,2024-04-12,2024-05-29
sz.300547,2022-02-23,2022-04-08
sh.603236,2021-07-13,2021-08-24
sz.002591,2022-09-21,2022-11-09
sz.000504,2022-01-12,2022-03-02
sz.300255,2021-10-14,2021-11-25
sz.002876,2022-03-01,2022-04-14
sh.600684,2022-04-11,2022-05-26
sh.600243,2024-01-26,2024-03-18
sh.601636,2022-03-03,2022-04-18
sz.300031,2022-03-31,2022-05-19
sh.688595,2022-04-12,2022-05-27
sh.688361,2023-12-27,2024-02-08
sz.003007,2022-03-16,2022-04-29
sz.002349,2022-03-25,2022-05-13
sz.002436,2022-09-09,2022-10-31
sz.300567,2021-08-26,2021-10-18
sz.000615,2022-01-06,2022-02-24
sz.300292,2022-04-13,2022-05-30
sz.300590,2023-04-20,2023-06-06
sz.300840,2022-01-13,2022-03-03
sz.002289,2024-01-25,2024-03-15
sz.301048,2023-05-10,2023-06-21
sh.603000,2023-06-27,2023-08-08
sz.002453,2021-01-26,2021-03-16
sz.300985,2022-01-11,2022-03-01
sh.605090,2022-03-04,2022-04-19
sz.300978,2022-03-23,2022-05-11
sz.002531,2022-04-07,2022-05-24
sz.300753,2022-12-13,2023-02-01
sz.300051,2022-04-19,2022-06-07
sh.603048,2024-01-25,2024-03-15
sz.300295,2024-05-27,2024-07-09
sz.300255,2024-01-18,2024-03-08
sh.688819,2021-08-27,2021-10-19
sz.002809,2022-04-19,2022-06-06
sh.688135,2024-01-17,2024-03-07
sz.301179,2023-07-12,2023-08-23
sz.002342,2021-01-22,2021-03-12
sz.300752,2024-01-16,2024-03-06
sh.688200,2023-12-25,2024-02-06
sh.600208,2024-06-20,2024-08-01
sh.600021,2022-09-14,2022-11-02
sh.603363,2024-04-08,2024-05-24
sz.300374,2024-01-26,2024-03-18
sz.300490,2022-08-24,2022-10-13
sz.002617,2021-12-14,2022-01-26
sz.300619,2024-01-29,2024-03-19
sz.300588,2024-01-18,2024-03-08
sh.688386,2021-10-25,2021-12-06
sh.603825,2021-07-13,2021-08-24
sz.000034,2024-06-14,2024-07-26
sh.603759,2021-04-20,2021-06-04
sz.300860,2021-03-31,2021-05-18
sh.603119,2024-07-15,2024-08-26
sh.688092,2022-08-18,2022-09-30
sh.688090,2024-01-16,2024-03-06
sz.002738,2022-03-29,2022-05-17
sz.002585,2022-10-18,2022-11-29
sh.600814,2023-09-19,2023-11-08
sh.603920,2022-03-30,2022-05-18
sz.002174,2024-01-25,2024-03-15
sz.300098,2021-07-14,2021-08-25
sh.603151,2024-01-23,2024-03-13
sh.600319,2024-01-22,2024-03-12
sh.600243,2023-09-26,2023-11-15
sh.600143,2021-10-13,2021-11-24
sz.300943,2022-08-17,2022-09-29
sz.300136,2024-01-16,2024-03-06
sz.301421,2024-06-20,2024-08-01
sz.002922,2022-08-19,2022-10-10
sz.000656,2021-10-25,2021-12-06
sz.000592,2024-01-25,2024-03-15
sz.000922,2021-09-17,2021-11-09
sh.688525,2023-12-12,2024-01-24
sz.300602,2023-10-11,2023-11-22
sz.300335,2024-01-19,2024-03-11
sh.688599,2022-03-22,2022-05-10
sh.603396,2021-09-15,2021-11-05
sz.002137,2022-10-25,2022-12-06
sh.603727,2023-04-20,2023-06-06
sh.603011,2024-01-03,2024-02-22
sz.002756,2021-12-30,2022-02-18
sh.603385,2022-04-12,2022-05-27
sz.002881,2023-04-18,2023-06-02
sz.300428,2022-04-11,2022-05-26
sz.002210,2021-05-07,2021-06-21
sh.600078,2021-09-23,2021-11-11
sz.002289,2024-04-08,2024-05-23
sh.600675,2022-04-19,2022-06-06
sz.002369,2022-03-01,2022-04-14
sz.300342,2021-04-20,2021-06-04
sz.003009,2022-03-01,2022-04-14
sz.300852,2021-04-22,2021-06-08
sz.300661,2024-01-03,2024-02-22
sh.600630,2024-03-29,2024-05-17
sz.300404,2021-10-12,2021-11-23
sz.002772,2022-04-21,2022-06-08
sz.300677,2022-04-19,2022-06-06
sh.603312,2024-01-26,2024-03-18
sh.605255,2024-08-20,2024-10-10
sz.301555,2023-11-21,2024-01-03
sz.300741,2022-03-01,2022-04-14
sz.002409,2023-07-14,2023-08-25
sh.600123,2021-09-23,2021-11-11
sz.300340,2021-01-27,2021-03-17
sz.300518,2024-03-29,2024-05-17
sz.300234,2021-04-14,2021-05-31
sh.603028,2024-01-17,2024-03-07
sz.300556,2024-01-17,2024-03-07
sz.300269,2024-05-31,2024-07-15
sz.002912,2022-04-14,2022-05-31
sz.300568,2021-08-06,2021-09-17
sh.603088,2022-04-11,2022-05-26
sz.002463,2023-04-28,2023-06-14
sz.300468,2024-01-24,2024-03-14
sz.300551,2024-04-12,2024-05-29
sz.300045,2022-04-14,2022-05-31
sh.605122,2021-07-14,2021-08-25
sz.301005,2021-11-22,2022-01-04
sz.301368,2023-09-27,2023-11-16
sh.605567,2024-01-22,2024-03-12
sz.002467,2024-01-22,2024-03-12
sz.301488,2024-01-18,2024-03-08
sh.600215,2024-01-26,2024-03-18
sz.300385,2024-01-22,2024-03-12
sh.605089,2021-06-09,2021-07-22
sz.300604,2023-08-14,2023-09-25
sz.300651,2024-01-23,2024-03-13
sh.603615,2021-10-13,2021-11-24
sh.603217,2024-01-25,2024-03-15
sz.300213,2022-04-11,2022-05-26
sh.603458,2024-01-18,2024-03-08
sz.300111,2024-01-17,2024-03-07
sh.688689,2024-01-26,2024-03-18
sh.688486,2024-01-17,2024-03-07
sz.000421,2021-10-08,2021-11-19
sh.600136,2021-07-20,2021-08-31
sz.301122,2023-04-20,2023-06-06
sz.002130,2022-09-14,2022-11-02
sz.301098,2024-01-23,2024-03-13
sz.301566,2024-06-18,2024-07-30
sz.000590,2024-01-18,2024-03-08
sz.300613,2022-01-18,2022-03-08
sz.301349,2024-01-11,2024-03-01
sz.301292,2024-03-13,2024-04-26
sz.002527,2024-01-19,2024-03-11
sz.002879,2024-01-23,2024-03-13
sh.603666,2022-08-11,2022-09-23
sh.688116,2022-03-30,2022-05-18
sz.300488,2022-04-12,2022-05-27
sh.688408,2022-01-07,2022-02-25
sz.002907,2023-08-16,2023-09-27
sz.301348,2024-06-17,2024-07-29
sz.300740,2022-02-28,2022-04-13
sh.688677,2022-01-13,2022-03-03
sz.000056,2024-04-03,2024-05-22
sz.300077,2024-10-31,2024-12-12
sh.600381,2022-01-14,2022-03-04
sz.000099,2022-03-01,2022-04-14
sh.600973,2024-01-24,2024-03-14
sz.301176,2024-01-23,2024-03-13
sh.688598,2021-02-03,2021-03-24
sz.002987,2022-03-31,2022-05-19
sz.002197,2023-04-14,2023-05-31
sz.000712,2022-04-14,2022-05-31
sz.300578,2022-09-09,2022-10-31
sz.300401,2024-08-08,2024-09-23
sz.300461,2024-01-29,2024-03-19
sz.300010,2022-06-17,2022-07-29
sz.301267,2024-06-14,2024-07-26
sh.603158,2021-09-09,2021-11-01
sz.300830,2021-04-27,2021-06-11
sh.603701,2023-02-08,2023-03-22
sz.300678,2024-03-25,2024-05-13
sz.002574,2021-10-13,2021-11-24
sz.002554,2021-10-25,2021-12-06
sz.301307,2024-01-11,2024-03-01
sz.300300,2024-03-28,2024-05-17
sz.002291,2024-01-24,2024-03-14
sh.688181,2024-03-29,2024-05-17
sz.301099,2023-04-19,2023-06-05
sz.000889,2024-01-23,2024-03-13
sz.300671,2022-03-28,2022-05-16
sz.301222,2024-01-26,2024-03-18
sz.002009,2024-01-16,2024-03-06
sz.002976,2024-03-28,2024-05-16
sz.000973,2022-04-14,2022-05-31
sh.688327,2022-08-16,2022-09-28
sh.688772,2024-01-02,2024-02-21
sh.600812,2022-05-16,2022-06-28
sz.301026,2022-03-03,2022-04-18
sz.301272,2024-01-17,2024-03-07
sz.002189,2022-04-13,2022-05-30
sz.002980,2022-01-20,2022-03-10
sz.002009,2023-12-25,2024-02-06
sh.688011,2023-04-11,2023-05-26
sz.300410,2024-01-30,2024-03-20
sz.301015,2021-07-12,2021-08-23
sz.001206,2024-03-21,2024-05-09
sh.688167,2022-03-28,2022-05-16
sz.300266,2024-06-07,2024-07-22
sh.688013,2022-04-13,2022-05-30
sh.600051,2022-04-14,2022-05-31
sh.688103,2024-01-15,2024-03-05
sz.301060,2023-04-19,2023-06-05
sz.300479,2021-07-06,2021-08-17
sh.688786,2021-09-22,2021-11-10
sh.603353,2021-02-23,2021-04-07
sz.002261,2022-01-13,2022-03-03
sh.603629,2021-07-15,2021-08-26
sz.000506,2024-04-18,2024-06-05
sh.603233,2024-05-31,2024-07-15
sz.300597,2024-03-29,2024-05-17
sz.300816,2024-07-15,2024-08-26
sz.002244,2024-05-23,2024-07-05
sz.300340,2024-04-02,2024-05-21
sh.600379,2021-12-27,2022-02-15
sz.002022,2024-01-09,2024-02-28
sh.603991,2024-01-25,2024-03-15
sz.002775,2024-04-03,2024-05-22
sh.600881,2021-10-14,2021-11-25
sz.000428,2022-09-20,2022-11-08
sz.300125,2024-04-10,2024-05-28
sz.300792,2023-06-13,2023-07-27
sz.300025,2023-10-13,2023-11-24
sz.000510,2024-04-12,2024-05-29
sz.002888,2022-06-02,2022-07-15
sz.300987,2023-06-13,2023-07-27
sh.688686,2021-07-01,2021-08-12
sz.300926,2021-01-22,2021-03-12
sz.000751,2021-09-09,2021-11-01
sh.603286,2024-01-29,2024-03-19
sh.603357,2022-02-21,2022-04-06
sz.000809,2021-10-18,2021-11-29
sh.688298,2022-12-16,2023-02-06
sz.301182,2024-03-29,2024-05-17
sz.300880,2024-01-19,2024-03-11
sz.300929,2022-04-07,2022-05-24
sh.688359,2022-12-08,2023-01-20
sh.688075,2022-12-12,2023-01-31
sz.300346,2024-01-19,2024-03-11
sh.603186,2024-04-02,2024-05-21
sz.300751,2024-08-08,2024-09-23
sh.603927,2024-11-11,2024-12-23
sz.300781,2024-01-23,2024-03-13
sz.002383,2023-03-24,2023-05-11
sz.300790,2023-04-11,2023-05-26
sz.301297,2023-11-13,2023-12-25
sh.603037,2023-12-21,2024-02-02
sz.301367,2023-05-19,2023-07-04
sz.300811,2023-10-12,2023-11-23
sh.688383,2022-12-09,2023-01-30
sz.300828,2024-01-25,2024-03-15
sz.301388,2023-07-17,2023-08-28
sz.301305,2024-01-22,2024-03-12
sh.600477,2022-04-19,2022-06-06
sh.605162,2021-10-13,2021-11-24
sh.688041,2022-09-26,2022-11-14
sz.002517,2023-09-27,2023-11-16
sz.300175,2022-04-20,2022-06-07
sh.605208,2023-02-24,2023-04-10
sz.300614,2024-05-27,2024-07-09
sz.300314,2024-01-25,2024-03-15
sz.300508,2023-10-09,2023-11-20
sz.002897,2022-04-06,2022-05-23
sh.603098,2022-04-01,2022-05-20
sh.603000,2023-12-11,2024-01-23
sz.002747,2022-08-19,2022-10-10
sz.000633,2024-05-24,2024-07-08
sz.003007,2023-04-13,2023-05-30
sh.688662,2022-01-20,2022-03-10
sh.600199,2022-03-17,2022-05-05
sz.301150,2024-01-17,2024-03-07
sz.300490,2024-04-11,2024-05-28
sz.002162,2024-01-17,2024-03-07
sz.002889,2022-04-21,2022-06-08
sz.300690,2021-01-22,2021-03-12
sh.605289,2022-02-23,2022-04-08
sz.300634,2023-05-05,2023-06-16
sz.300460,2022-04-22,2022-06-09
sh.600520,2024-01-26,2024-03-18
sz.300747,2022-03-28,2022-05-16
sz.300428,2021-09-06,2021-10-27
sz.300003,2024-10-08,2024-11-19
sh.603511,2022-03-01,2022-04-14
sh.688298,2022-01-17,2022-03-07
sh.603518,2021-10-19,2021-11-30
sz.300956,2024-01-17,2024-03-07
sz.002759,2023-04-18,2023-06-02
sh.600192,2024-01-22,2024-03-12
sz.301067,2024-03-22,2024-05-10
sz.000428,2022-12-30,2023-02-20
sz.002413,2024-05-23,2024-07-05
sz.000032,2022-12-09,2023-01-30
sz.300912,2024-05-23,2024-07-05
sh.600590,2021-01-21,2021-03-11
sh.600557,2023-10-12,2023-11-23
sz.002273,2023-04-20,2023-06-06
sz.002949,2024-01-30,2024-03-20
sz.300012,2023-10-12,2023-11-23
sz.002054,2024-01-25,2024-03-15
sz.300910,2023-03-21,2023-05-08
sh.688171,2022-03-23,2022-05-11
sh.601600,2021-10-22,2021-12-03
sz.300609,2024-01-29,2024-03-19
sz.002536,2022-04-15,2022-06-01
sz.300778,2023-08-29,2023-10-18
sh.605398,2022-04-12,2022-05-27
sh.688358,2024-03-28,2024-05-16
sz.301153,2024-10-21,2024-12-02
sz.002642,2022-04-18,2022-06-02
sz.002927,2022-03-03,2022-04-18
sz.300901,2024-01-17,2024-03-07
sh.688207,2024-01-25,2024-03-15
sh.605169,2022-03-01,2022-04-14
sz.000910,2022-04-18,2022-06-02
sz.300608,2023-06-14,2023-07-28
sz.002882,2023-02-14,2023-03-28
sz.000738,2021-03-03,2021-04-15
sh.688076,2021-06-22,2021-08-03
sh.603378,2022-04-06,2022-05-23
sh.688121,2021-10-20,2021-12-01
sz.300614,2022-04-11,2022-05-26
sz.002188,2024-01-19,2024-03-11
sz.300917,2022-09-20,2022-11-08
sh.688680,2021-01-27,2021-03-17
sz.002076,2024-04-03,2024-05-22
sh.600097,2022-04-18,2022-06-02
sz.300133,2024-05-24,2024-07-08
sz.002248,2021-01-22,2021-03-12
sz.300234,2021-07-14,2021-08-25
sz.000796,2022-04-29,2022-06-17
sz.000676,2021-01-22,2021-03-12
sz.002436,2022-12-16,2023-02-06
sz.300236,2022-04-15,2022-06-01
sh.688192,2024-01-11,2024-03-01
sz.002316,2022-04-08,2022-05-26
sh.603611,2024-01-22,2024-03-12
sz.002826,2024-01-25,2024-03-15
sz.002496,2022-05-24,2022-07-06
sz.300078,2022-01-21,2022-03-11
sz.300402,2024-01-04,2024-02-23
sh.600525,2024-01-24,2024-03-14
sh.600976,2022-03-31,2022-05-19
sh.600619,2021-07-05,2021-08-16
sz.000010,2022-04-11,2022-05-26
sz.300537,2023-09-13,2023-11-02
sh.603536,2024-04-11,2024-05-28
sz.301157,2023-04-12,2023-05-29
sz.000609,2021-01-20,2021-03-10
sz.000889,2022-09-14,2022-11-02
sz.000609,2024-04-16,2024-06-03
sz.300052,2024-10-29,2024-12-10
sz.301176,2023-04-20,2023-06-06
sz.002591,2024-04-08,2024-05-23
sz.002162,2022-03-03,2022-04-18
sz.002890,2024-01-29,2024-03-19
sh.600343,2022-08-08,2022-09-20
sz.300159,2024-05-22,2024-07-04
sh.603015,2024-01-29,2024-03-19
sz.300918,2021-02-02,2021-03-23
sz.300496,2024-03-15,2024-04-30
sz.002629,2022-09-14,2022-11-02
sh.600749,2024-01-17,2024-03-07
sh.688410,2024-06-20,2024-08-01
sh.600188,2021-10-20,2021-12-01
sz.300892,2022-03-01,2022-04-14
sh.600206,2022-08-23,2022-10-12
sz.001255,2024-01-25,2024-03-15
sz.002068,2021-09-17,2021-11-09
sz.300249,2022-03-17,2022-05-05
sz.002023,2021-09-13,2021-11-03
sh.688130,2024-06-21,2024-08-02
sz.002173,2022-03-31,2022-05-19
sz.000837,2024-01-19,2024-03-11
sh.688118,2022-01-21,2022-03-11
sz.002058,2021-07-14,2021-08-25
sz.002548,2024-01-26,2024-03-18
sh.605118,2023-07-18,2023-08-29
sh.603773,2024-05-23,2024-07-05
sh.605296,2022-04-14,2022-05-31
sh.603626,2024-01-15,2024-03-05
sh.688073,2023-04-21,2023-06-07
sz.300580,2024-06-14,2024-07-26
sz.002695,2022-01-12,2022-03-02
sz.002338,2021-01-20,2021-03-10
sh.688499,2024-01-12,2024-03-04
sh.688311,2024-01-02,2024-02-21
sz.002738,2022-11-09,2022-12-21
sz.300602,2021-01-26,2021-03-16
sz.301555,2024-01-18,2024-03-08
sh.600798,2024-01-26,2024-03-18
sh.688076,2021-07-05,2021-08-16
sz.002425,2021-03-01,2021-04-13
sh.603990,2021-05-31,2021-07-13
sz.300984,2024-01-29,2024-03-19
sh.603200,2024-01-23,2024-03-13
sh.688261,2023-08-21,2023-10-10
sz.002026,2021-01-22,2021-03-12
sz.301360,2024-01-26,2024-03-18
sz.000826,2024-03-29,2024-05-17
sh.603528,2024-01-22,2024-03-12
sz.301112,2024-07-31,2024-09-11
sz.301596,2024-06-04,2024-07-17
sz.002623,2024-01-22,2024-03-12
sz.300859,2021-07-21,2021-09-01
sz.300780,2023-10-09,2023-11-20
sh.600111,2022-01-14,2022-03-04
sz.002141,2021-09-16,2021-11-08
sz.300919,2022-07-15,2022-08-26
sh.688143,2024-01-26,2024-03-18
sz.002875,2021-10-15,2021-11-26
sh.603220,2024-01-24,2024-03-14
sz.002082,2024-01-30,2024-03-20
sz.301086,2024-03-29,2024-05-17
sz.000582,2022-04-13,2022-05-30
sz.300616,2024-05-23,2024-07-05
sh.688022,2021-09-23,2021-11-11
sz.300775,2021-01-12,2021-03-02
sz.000731,2022-10-14,2022-11-25
sz.000721,2023-04-11,2023-05-26
sz.301126,2022-01-17,2022-03-07
sh.688102,2024-01-23,2024-03-13
sh.603595,2023-07-04,2023-08-15
sz.300260,2023-03-13,2023-04-25
sz.300816,2022-01-27,2022-03-17
sh.600398,2024-07-15,2024-08-26
sz.002011,2022-04-12,2022-06-06
sz.300677,2022-04-15,2022-06-01
sh.601700,2022-07-28,2022-09-08
sh.603398,2022-01-13,2022-03-03
sh.600518,2021-12-02,2022-01-17
sz.301308,2023-02-13,2023-03-27
sh.600243,2022-05-24,2022-07-06
sz.300532,2024-01-22,2024-03-12
sh.600615,2024-01-25,2024-03-15
sz.301288,2024-08-20,2024-10-10
sh.688246,2022-03-02,2022-04-15
sz.300798,2024-01-18,2024-03-08
sh.601168,2022-03-01,2022-04-14
sh.605369,2022-09-05,2022-10-25
